Source;Target;Target2Type;
Elvire_Maurouard;http://www.editionsducygne.com/editions-du-cygne-elvire-maurouard.html;www.editionsducygne.com;ile_en_ile
Elvire_Maurouard;http://lewebpedagogique.com/litterature_negre/;lewebpedagogique.com;ile_en_ile
Emeline_Michel;http://www.emeline-michel.com;www.emeline-michel.com;spla
Emeric_Bergeaud;http://www.dloc.com/?b=UF00089373;www.dloc.com;ile_en_ile
Emeric_Bergeaud;http://editionszoe.ch/pagesGenerales/dos/4stella.htm;editionszoe.ch;ile_en_ile
Emile_Ollivier;http://ile-en-ile.org/emile-ollivier-hommage-a-anthony-phelps/;ile-en-ile.org;ile_en_ile
Emile_Ollivier;http://ile-en-ile.org/emile-ollivier-la-supplique-delie-magnan/;ile-en-ile.org;ile_en_ile
Emile_Ollivier;http://ile-en-ile.org/emile-ollivier-et-me-voila-otage-et-protagoniste/;ile-en-ile.org;ile_en_ile
Emile_Ollivier;http://ile-en-ile.org/emile-ollivier-hommages-a-lauteur/;ile-en-ile.org;ile_en_ile
Emile_Ollivier;http://ile-en-ile.org/emile-ollivier-hommages-a-lauteur/;ile-en-ile.org;ile_en_ile
Emile_Ollivier;http://ile-en-ile.org/monique-agenor-be-maho/;ile-en-ile.org;ile_en_ile
Emile_Ollivier;http://www.erudit.org/revue/etudlitt/2002/v34/n3/;www.erudit.org;ile_en_ile
Emile_Ollivier;http://www.mce.gouv.qc.ca/g/html/onq/93/93_35.htm;www.mce.gouv.qc.ca;ile_en_ile
Emile_Ollivier;http://www.litterature.org/ile32000.asp?numero=351;www.litterature.org;ile_en_ile
Emile_Ollivier;http://www.ledevoir.com/2002/11/15/13424.html;www.ledevoir.com;ile_en_ile
Emile_Ollivier;http://www.medi1.com/archives/archives_sonores.php;www.medi1.com;ile_en_ile
Emile_Ollivier;http://www.vehiculepress.com/montreal/writers/ollivier.html;www.vehiculepress.com;ile_en_ile
Emile_Roumer;http://ile-en-ile.org/josaphat-large-presentation-emile-roumer/;ile-en-ile.org;ile_en_ile
Emile_Roumer;http://ile-en-ile.org/emile-roumer-marabout-de-mon-coeur-desespoir/;ile-en-ile.org;ile_en_ile
Emile_Roumer;https://repository.duke.edu/dc/radiohaiti/RL10059-CS-0004_01;repository.duke.edu;ile_en_ile
Emile_Roumer;https://repository.duke.edu/dc/radiohaiti/RL10059-RR-0033_01;repository.duke.edu;ile_en_ile
Emile_Roumer;http://www.tanbou.com/2005/PolemiqueEmileRoumer.htm;www.tanbou.com;ile_en_ile
Emilie_Franz;http://ile-en-ile.org/emilie-franz-indien/;ile-en-ile.org;ile_en_ile
Emilie_Franz;http://ile-en-ile.org/emilie-franz-trois-poemes/;ile-en-ile.org;ile_en_ile
Emilio_Merisier;http://www.shelterofpoetry.webs.com;www.shelterofpoetry.webs.com;spla
Emmanuel_Buriez;http://www.emmanuelburiez.book.fr;www.emmanuelburiez.book.fr;spla
Emmelie_Prophete;http://ile-en-ile.org/emmelie-prophete-5-questions-pour-ile-en-ile/;ile-en-ile.org;ile_en_ile
Emmelie_Prophete;http://ile-en-ile.org/emmelie-prophete-un-jour-rappelle-toi/;ile-en-ile.org;ile_en_ile
Emmelie_Prophete;http://ile-en-ile.org/kiskeya-prophete-gabriel-et-cave/;ile-en-ile.org;ile_en_ile
Emmelie_Prophete;http://ile-en-ile.org/emmelie-prophete-le-temps-qui-reste/;ile-en-ile.org;ile_en_ile
Emmelie_Prophete;http://memoiredencrier.com/emmelie-prophete/;memoiredencrier.com;ile_en_ile
Emmelie_Prophete;https://youtu.be/ZNGlcMhB0ZM;youtu.be;ile_en_ile
Emmelie_Prophete;http://laventana.casa.cult.cu/modules.php?name=News&file=print&sid=3564;laventana.casa.cult.cu;ile_en_ile
Emmelie_Prophete;http://www.antoniomiranda.com.br/Iberoamerica/haiti/emmelie_prophete.html;www.antoniomiranda.com.br;ile_en_ile
Emmelie_Prophete;http://www.africultures.com/index.asp?menu=affiche_article&no=7621;www.africultures.com;ile_en_ile
Emmelie_Prophete;http://www.culturessud.com/contenu.php?id=369;www.culturessud.com;ile_en_ile
Emmelie_Prophete;http://www.lenouvelliste.com/;www.lenouvelliste.com;ile_en_ile
Etzer_Vilaire;http://dloc.com/UF00081357/00001;dloc.com;ile_en_ile
Etzer_Vilaire;https://web.archive.org/web/20070503141942/http://www.francophonie.philo.ulg.ac.be/HAI.Vilaire;web.archive.org;ile_en_ile
Evelyne_Trouillot;http://ile-en-ile.org/evelyne-trouillot-dayiva/;ile-en-ile.org;ile_en_ile
Evelyne_Trouillot;http://ile-en-ile.org/evelyne-trouillot-rosalie-linfame/;ile-en-ile.org;ile_en_ile
Evelyne_Trouillot;http://ile-en-ile.org/evelyne-trouillot-5-questions-pour-ile-en-ile/;ile-en-ile.org;ile_en_ile
Evelyne_Trouillot;http://www.editions-brunodoucey.com/?s=trouillot;www.editions-brunodoucey.com;ile_en_ile
Evelyne_Trouillot;http://www.bombsite.com/issues/90/articles/2708;www.bombsite.com;ile_en_ile
Evelyne_Trouillot;http://www.lenouvelliste.com/articleforprint.php?PubID=1&ArticleID=53271;www.lenouvelliste.com;ile_en_ile
Evelyne_Trouillot;https://www.pbs.org/newshour/show/in-chaos-of-post-earthquake-haiti-artists-create-poetry-amid-rubble;www.pbs.org;ile_en_ile
Evelyne_Trouillot;http://www.wordswithoutborders.org/article.php?lab=Intheshadeof;www.wordswithoutborders.org;ile_en_ile
Evelyne_Trouillot;http://www.hoebeke.fr/ouvrages/288/;www.hoebeke.fr;ile_en_ile
Evelyne_Trouillot;http://etonnants-voyageurs.com/spip.php?article4800;etonnants-voyageurs.com;ile_en_ile
Evelyne_Trouillot;http://www.ft.com/intl/cms/s/2/68f16da8-b4f2-11e1-aa06-00144feabdc0.html;www.ft.com;ile_en_ile
Evelyne_Trouillot;http://www.granta.com/New-Writing/Poetry-Parnassus;www.granta.com;ile_en_ile
Evelyne_Trouillot;http://www.guardian.co.uk/books/interactive/2012/jun/26/poetry-parnassus-interactive-map;www.guardian.co.uk;ile_en_ile
Evelyne_Trouillot;http://ile-en-ile.org/monique-agenor-be-maho/;ile-en-ile.org;ile_en_ile
Evelyne_Trouillot;http://ile-en-ile.org/monique-agenor-be-maho/;ile-en-ile.org;ile_en_ile
Evelyne_Trouillot;http://www.fl.ulaval.ca/cuentos/trouillot.htm;www.fl.ulaval.ca;ile_en_ile
Evelyne_Trouillot;http://www.medialternatif.org/alterpresse/article.php3?id_article=517;www.medialternatif.org;ile_en_ile
Evelyne_Trouillot;https://www.erudit.org/fr/revues/etudfr/2016-v52-n1-etudfr02402/1035544ar/;www.erudit.org;ile_en_ile
Fabian_Charles;http://fabiancharles.blogspot.fr;fabiancharles.blogspot.fr;spla
Fabienne_Pasquet;http://ppcritique.free.fr/pasquet.html;ppcritique.free.fr;ile_en_ile
Fabienne_Pasquet;http://www.swissinfo.org/sfr/Swissinfo.html?siteSect=105&sid=1715929;www.swissinfo.org;ile_en_ile
Fabienne_Pasquet;http://www.actes-sud.fr/;www.actes-sud.fr;ile_en_ile
Felix_Morisseau_Leroy;http://ile-en-ile.org/felix-morisseau-leroy-kristyan-bolye-o/;ile-en-ile.org;ile_en_ile
Felix_Morisseau_Leroy;http://ile-en-ile.org/aime-cesaire-le-defi-theatral-dans-antigone-de-felix-morisseau-leroy-et-la-tragedie-du-roi-christophe-daime-cesaire/;ile-en-ile.org;ile_en_ile
Felix_Morisseau_Leroy;http://www.webster.edu/~corbetre/haiti-archive/msg00361.html;www.webster.edu;ile_en_ile
Felix_Morisseau_Leroy;http://web.archive.org/web/20050305020346/elvir.univ-poitiers.fr/article.php3?id_article=607;web.archive.org;ile_en_ile
Felix_Morisseau_Leroy;http://www.thecaribbeanwriter.org/ContrMainFrame.php?volsec=11043;www.thecaribbeanwriter.org;ile_en_ile
Fernand_Hibbert;http://ile-en-ile.org/fernand-hibbert-la-confession-de-m-thazar/;ile-en-ile.org;ile_en_ile
Fernand_Hibbert;https://www.deuxvoilierspublishing.com/romulus-vendors;www.deuxvoilierspublishing.com;ile_en_ile
Franketienne;http://ile-en-ile.org/franketienne-dezafi-et-fleurs-dinsomnie/;ile-en-ile.org;ile_en_ile
Franketienne;http://ile-en-ile.org/franketienne-lenergie-linguistique-dans-loeuvre-de-franketienne/;ile-en-ile.org;ile_en_ile
Franketienne;http://ile-en-ile.org/franketienne-foukifoura/;ile-en-ile.org;ile_en_ile
Franketienne;http://ile-en-ile.org/franketienne-5-questions-pour-ile-en-ile/;ile-en-ile.org;ile_en_ile
Franketienne;http://ile-en-ile.org/franketienne-a-la-journee-du-livre-haitien/;ile-en-ile.org;ile_en_ile
Franketienne;http://ile-en-ile.org/kiskeya-franketienne/;ile-en-ile.org;ile_en_ile
Franketienne;http://ile-en-ile.org/franketienne-la-marquise/;ile-en-ile.org;ile_en_ile
Franketienne;http://ile-en-ile.org/franketienne-rapjazz/;ile-en-ile.org;ile_en_ile
Franketienne;http://memoiredencrier.com/franketienne/;memoiredencrier.com;ile_en_ile
Franketienne;http://wayback.archive.org/web/*/http://www.franketienne.com;wayback.archive.org;ile_en_ile
Franketienne;http://www.lenational.org/;www.lenational.org;ile_en_ile
Franketienne;http://jacbayle.club.fr/livres/Haiti/Franketienne_8.html;jacbayle.club.fr;ile_en_ile
Franketienne;http://www.carleton.ca/califa/lecture.htm;www.carleton.ca;ile_en_ile
Franketienne;http://www.lire.fr/critique.asp/idC=46891/idR=218/idG=3;www.lire.fr;ile_en_ile
Franketienne;http://www.rfi.fr/emission/20130605-1-le-poete-haitien-franketienne/;www.rfi.fr;ile_en_ile
Franketienne;http://homepage.mac.com/chemla/fic_doc/Frank_sorb.html;homepage.mac.com;ile_en_ile
Franketienne;http://lenouvelliste.com/article.php?PubID=1&ArticleID=57387&PubDate=2008-05-13;lenouvelliste.com;ile_en_ile
Franketienne;http://pierre.campion2.free.fr/douaire.htm;pierre.campion2.free.fr;ile_en_ile
Franketienne;http://casadelasamericas.org/publicaciones/revistacasa/233/frank.htm;casadelasamericas.org;ile_en_ile
Franketienne;http://perso.infonie.be/easy/conf%20franketienne.htm;perso.infonie.be;ile_en_ile
Franketienne;http://moloss.us/fall1/franketienne;moloss.us;ile_en_ile
Franketienne;http://www.potomitan.info/kauss/spiralisme.php;www.potomitan.info;ile_en_ile
Franketienne;http://www.msh-m.fr/article.php3?id_article=497;www.msh-m.fr;ile_en_ile
Franketienne;http://trans.univ-paris3.fr/spip.php?article279;trans.univ-paris3.fr;ile_en_ile
Franketienne;https://youtu.be/9VI4CdJJLNU;youtu.be;ile_en_ile
Franketienne;http://www.liberation.fr/livres/2013/06/05/des-mots-sales-des-mots-sucres-des-aigres-doux_908576;www.liberation.fr;ile_en_ile
Franketienne;http://www.lenational.org/prophetie-predetermination-catharsis-psychose-extravagance-lextase-creatrice-de-franketienne/;www.lenational.org;ile_en_ile
Franketienne;http://www.franketienne.com;www.franketienne.com;spla
Franz_Benjamin;http://ile-en-ile.org/wp-content/uploads/2015/09/icon_video-e1443203337462.png;ile-en-ile.org;ile_en_ile
Franz_Benjamin;http://ile-en-ile.org/wp-content/uploads/2015/09/icon_audio-e1443200602532.png;ile-en-ile.org;ile_en_ile
Franz_Benjamin;http://ile-en-ile.org/franz-benjamin-nwit-la-denye-rel/;ile-en-ile.org;ile_en_ile
Franz_Benjamin;http://franzbenjamin.org/;franzbenjamin.org;ile_en_ile
Franz_Benjamin;http://www.lenouvelliste.com/article.php?PubID=1&ArticleID=12456;www.lenouvelliste.com;ile_en_ile
Franz_Benjamin;http://www.tanbou.com/2006/summer/FrantzBenjaminOnALacheLesLoups.htm;www.tanbou.com;ile_en_ile
Franz_Benjamin;http://www.lenouvelliste.com/article.php?PubID=1&ArticleID=37466;www.lenouvelliste.com;ile_en_ile
Franz_Benjamin;http://www.lenouvelliste.com/article.php?PubID=1&ArticleID=37892;www.lenouvelliste.com;ile_en_ile
Franz_Benjamin;http://www.lenouvelliste.com/article.php?PubID=1&ArticleID=37970;www.lenouvelliste.com;ile_en_ile
Franz_Benjamin;http://csmsmagazine.org/?p=1872;csmsmagazine.org;ile_en_ile
Franz_Benjamin;http://www.maisondelapoesie.be/textes_et_poemes/textes_et_poemes.php?id=431;www.maisondelapoesie.be;ile_en_ile
Franz_Benjamin;http://www.csmsmagazine.org/news.php?pg=20071215I583;www.csmsmagazine.org;ile_en_ile
Franz_Benjamin;http://www.voir.ca/publishing/article.aspx?zone=1&section=10&article=74226;www.voir.ca;ile_en_ile
Franz_Benjamin;http://www.voir.ca/publishing/article.aspx?zone=1&section=10&article=74226;www.voir.ca;ile_en_ile
Fred_Edson_Lafortune;http://frededsonlafortune.hautetfort.com/;frededsonlafortune.hautetfort.com;ile_en_ile
Fred_Edson_Lafortune;http://www.tanbou.com/2008/pwezi082008.htm;www.tanbou.com;ile_en_ile
Fred_Edson_Lafortune;http://www.tanbou.com/2008/pwezi082008.htm;www.tanbou.com;ile_en_ile
Fred_Edson_Lafortune;http://www.lechasseurabstrait.com/revue/-Fred-Edson-LAFORTUNE-;www.lechasseurabstrait.com;ile_en_ile
Fred_Edson_Lafortune;http://poesie.webnet.fr/vospoemes/poemes/fred_edson_lafortune/fred_edson_lafortune.html;poesie.webnet.fr;ile_en_ile
Fred_Edson_Lafortune;http://www.tanbou.com/2006/summer/poesie.htm;www.tanbou.com;ile_en_ile
Fred_Edson_Lafortune;http://www.culturessud.com/contenu.php?id=150;www.culturessud.com;ile_en_ile
Fred_Edson_Lafortune;http://www.lechasseurabstrait.com/revue/D-un-silence-a-l-autre-entretiens;www.lechasseurabstrait.com;ile_en_ile
Fred_Edson_Lafortune;http://www.lenouvelliste.com/article.php?PubID=1&ArticleID=74706;www.lenouvelliste.com;ile_en_ile
Fred_Edson_Lafortune;http://www.lenouvelliste.com/article.php?PubID=&ArticleID=48549;www.lenouvelliste.com;ile_en_ile
Fred_Edson_Lafortune;http://www.alterpresse.org/spip.php?article6442;www.alterpresse.org;ile_en_ile
Fred_Edson_Lafortune;http://www.potomitan.info/ayiti/lafortune/lazil.php;www.potomitan.info;ile_en_ile
Fred_Edson_Lafortune;http://www.lenational.org/poete-fred-edson-lafortune-laureat-de-4e-edition-prix-de-poesie-creole-dominique-batraville/;www.lenational.org;ile_en_ile
Fred_Edson_Lafortune;http://www.tanbou.com/2014/PrezantasyonLivAnNAlLazilFredEdsonLafortune.htm;www.tanbou.com;ile_en_ile
Gary_Augustin;http://ile-en-ile.org/gary-augustin-cinq-poemes/;ile-en-ile.org;ile_en_ile
Gary_Augustin;http://ile-en-ile.org/gary-augustin-poesie/;ile-en-ile.org;ile_en_ile
Gary_Augustin;http://www.espacioblog.com/sectioneducative/post/2006/12/08/questions-du-poete-gary-augustin-au-poete-georges-castera;www.espacioblog.com;ile_en_ile
Gary_Klang;http://ile-en-ile.org/gary-klang-ex-ile/;ile-en-ile.org;ile_en_ile
Gary_Klang;http://ile-en-ile.org/gary-klang-extraits-choisis-de-loeuvre-de-gary-klang/;ile-en-ile.org;ile_en_ile
Gary_Klang;http://ile-en-ile.org/gary-klang-5-questions-pour-ile-en-ile/;ile-en-ile.org;ile_en_ile
Gary_Klang;http://ile-en-ile.org/gary-klang-hommage-a-emile-ollivier/;ile-en-ile.org;ile_en_ile
Gary_Klang;http://ile-en-ile.org/gary-klang-lettre-manuscrite-de-rene-pomeau/;ile-en-ile.org;ile_en_ile
Gary_Klang;http://www.litterature.org/recherche/ecrivains/klang-gary-644/;www.litterature.org;ile_en_ile
Gary_Klang;http://www.alterpresse.org/spip.php?article1405;www.alterpresse.org;ile_en_ile
Gary_Klang;http://www.vigile.net/pol/culture/klanglarue.html;www.vigile.net;ile_en_ile
Gary_Victor;http://ile-en-ile.org/gary-victor-la-ballade-volee-du-rapeur/;ile-en-ile.org;ile_en_ile
Gary_Victor;http://ile-en-ile.org/gary-victor-le-cercle-des-epoux-fideles/;ile-en-ile.org;ile_en_ile
Gary_Victor;http://ile-en-ile.org/gary-victor-extraits-dun-octobre-delyaniz-et-clair-de-manbo/;ile-en-ile.org;ile_en_ile
Gary_Victor;http://ile-en-ile.org/gary-victor-5-questions-pour-ile-en-ile/;ile-en-ile.org;ile_en_ile
Gary_Victor;http://memoiredencrier.com/gary-victor/;memoiredencrier.com;ile_en_ile
Gary_Victor;https://videostreaming.gc.cuny.edu/videos/video/361/;videostreaming.gc.cuny.edu;ile_en_ile
Gary_Victor;http://brock.scholarsportal.info/journals/voixplurielles/article/view/664;brock.scholarsportal.info;ile_en_ile
Gary_Victor;http://web.archive.org/web/20110723133146/http://www.garyvictor.net/;web.archive.org;ile_en_ile
Gary_Victor;http://web.archive.org/web/20060505191639/www.haitiglobalvillage.com/sd-gv-lbv/default.htm;web.archive.org;ile_en_ile
Gary_Victor;https://www.erudit.org/fr/revues/etudfr/2016-v52-n1-etudfr02402/1035544ar/;www.erudit.org;ile_en_ile
Gary_Victor;https://www.bibliothequedesameriques.com/resources?author_keyword=Gary+Victor;www.bibliothequedesameriques.com;ile_en_ile
Gary_Victor;http://lenouvelliste.com/;lenouvelliste.com;ile_en_ile
Gary_Victor;https://web.archive.org/web/20070810050944/http://www.fl.ulaval.ca/cuentos/victor.htm;web.archive.org;ile_en_ile
Genevieve_Gaillard_Vante;http://ile-en-ile.org/genevieve-gaillard-vante-heros-de-bagdad/;ile-en-ile.org;ile_en_ile
Genevieve_Gaillard_Vante;http://ile-en-ile.org/genevieve-gaillard-vante-ombres-du-temps/;ile-en-ile.org;ile_en_ile
Genevieve_Gaillard_Vante;http://ile-en-ile.org/genevieve-gaillard-vante-genevieve-gaillard-vante-une-ebauche-riche-en-emotions/;ile-en-ile.org;ile_en_ile
Genevieve_Gaillard_Vante;http://ile-en-ile.org/kiskeya-gaillard-vante-duvalsaint#gaillard;ile-en-ile.org;ile_en_ile
Genevieve_Gaillard_Vante;http://www.badosa.com/bin/obra.pl?id=n158;www.badosa.com;ile_en_ile
Georges_Anglade;http://ile-en-ile.org/wp-content/uploads/2015/09/icon_audio-e1443200602532.png;ile-en-ile.org;ile_en_ile
Georges_Anglade;http://ile-en-ile.org/wp-content/uploads/2015/09/icon_audio-e1443200602532.png;ile-en-ile.org;ile_en_ile
Georges_Anglade;http://ile-en-ile.org/wp-content/uploads/2015/09/icon_video-e1443203337462.png;ile-en-ile.org;ile_en_ile
Georges_Anglade;http://ile-en-ile.org/georges-anglade-les-haitiens-dans-le-monde/;ile-en-ile.org;ile_en_ile
Georges_Anglade;http://ile-en-ile.org/georges-anglade-hommage-a-emile-ollivier/;ile-en-ile.org;ile_en_ile
Georges_Anglade;http://ile-en-ile.org/hommages-a-georges-anglade/;ile-en-ile.org;ile_en_ile
Georges_Anglade;http://www.lenouvelliste.com/blogs/blog.php?r=1;www.lenouvelliste.com;ile_en_ile
Georges_Anglade;http://ile-en-ile.org/max-dominique-du-conte-et-de-laudience/;ile-en-ile.org;ile_en_ile
Georges_Anglade;http://www.litterature.org/recherche/ecrivains/anglade-georges-1057/;www.litterature.org;ile_en_ile
Georges_Anglade;http://ile-en-ile.org/monique-agenor-be-maho/;ile-en-ile.org;ile_en_ile
Georges_Castera;http://ile-en-ile.org/boutures/;ile-en-ile.org;ile_en_ile
Georges_Castera;http://ile-en-ile.org/georges-castera-lire-a-fonds-perdu/;ile-en-ile.org;ile_en_ile
Georges_Castera;http://ile-en-ile.org/georges-castera-poetes-contemporains-de-la-roumanie/;ile-en-ile.org;ile_en_ile
Georges_Castera;http://ile-en-ile.org/georges-castera-xie-festival-international-de-poesie-de-medellin/;ile-en-ile.org;ile_en_ile
Georges_Castera;http://ile-en-ile.org/castera-sept-poemes/;ile-en-ile.org;ile_en_ile
Georges_Castera;http://ile-en-ile.org/georges-castera-5-questions-pour-ile-en-ile/;ile-en-ile.org;ile_en_ile
Georges_Castera;http://ile-en-ile.org/georges-castera-pitit-malere/;ile-en-ile.org;ile_en_ile
Georges_Castera;http://ile-en-ile.org/georges-castera-tanbou-kreyol/;ile-en-ile.org;ile_en_ile
Georges_Castera;https://c3editions.com/auteur_detail.php?aut_id=2893;c3editions.com;ile_en_ile
Georges_Castera;http://creativetimereports.org/2013/01/12/the-end-point/;creativetimereports.org;ile_en_ile
Georges_Castera;http://barricadejournal.org/vol1issue1/creole-drum/;barricadejournal.org;ile_en_ile
Georges_Castera;http://www.lenouvelliste.com/;www.lenouvelliste.com;ile_en_ile
Georges_Castera;http://www.lenouvelliste.com/article4.php?newsid=50790;www.lenouvelliste.com;ile_en_ile
Georges_Castera;http://www.lenouvelliste.com/article4.php?newsid=51980;www.lenouvelliste.com;ile_en_ile
Georges_Castera;http://www.lenouvelliste.com/article4.php?newsid=65614;www.lenouvelliste.com;ile_en_ile
Georges_Castera;http://www.lenouvelliste.com/article4.php?newsid=73735;www.lenouvelliste.com;ile_en_ile
Georges_Castera;http://www.lenouvelliste.com/article4.php?newsid=101075;www.lenouvelliste.com;ile_en_ile
Georges_Castera;http://www.lenouvelliste.com/article4.php?newsid=101073;www.lenouvelliste.com;ile_en_ile
Georges_Castera;http://www.lenouvelliste.com/article4.php?newsid=102270;www.lenouvelliste.com;ile_en_ile
Georges_Castera;http://www.lenouvelliste.com/article4.php?newsid=102283;www.lenouvelliste.com;ile_en_ile
Georges_Castera;http://www.lenouvelliste.com/article4.php?newsid=102509;www.lenouvelliste.com;ile_en_ile
Georges_Castera;http://www.lenouvelliste.com/article4.php?newsid=104913;www.lenouvelliste.com;ile_en_ile
Georges_Castera;http://www.lenouvelliste.com/article4.php?newsid=104692;www.lenouvelliste.com;ile_en_ile
Georges_Castera;http://www.lenouvelliste.com/article4.php?newsid=105200;www.lenouvelliste.com;ile_en_ile
Georges_Castera;http://www.lenouvelliste.com/article4.php?newsid=105680;www.lenouvelliste.com;ile_en_ile
Georges_Castera;http://www.lenouvelliste.com/article4.php?newsid=105936;www.lenouvelliste.com;ile_en_ile
Georges_Castera;http://www.lenouvelliste.com/article4.php?newsid=106510;www.lenouvelliste.com;ile_en_ile
Georges_Castera;http://www.lenouvelliste.com/article4.php?newsid=113006;www.lenouvelliste.com;ile_en_ile
Georges_Sylvain;http://pinzweb.com/national/georges-sylvain-un-opposant-farouche-de-loccupation-americaine-de-1915-par-schultz;pinzweb.com;ile_en_ile
Georges_Sylvain;https://lenouvelliste.com/article/130180/la-grande-soeur-de-georges-sylvain;lenouvelliste.com;ile_en_ile
Gerald_Bloncourt;http://ile-en-ile.org/gerald-bloncourt-les-cinq-glorieuses-de-janvier-1946/;ile-en-ile.org;ile_en_ile
Gerald_Bloncourt;http://ile-en-ile.org/gerald-bloncourt-5-questions-pour-ile-en-ile/;ile-en-ile.org;ile_en_ile
Gerald_Bloncourt;http://ile-en-ile.org/gerald-bloncourt-je-me-souviens/;ile-en-ile.org;ile_en_ile
Gerald_Bloncourt;http://www.bloncourt.net/;www.bloncourt.net;ile_en_ile
Gerald_Bloncourt;http://bloncourtblog.net/;bloncourtblog.net;ile_en_ile
Gerald_Bloncourt;http://www.radiotelevisioncaraibes.com/nouvelles/haiti/bloncourt_rtvc_une_personalit_dit_tout.html;www.radiotelevisioncaraibes.com;ile_en_ile
Gerald_Bloncourt;https://repository.duke.edu/dc/radiohaiti/RL10059-CS-1247_01;repository.duke.edu;ile_en_ile
Gerald_Bloncourt;http://www.csmsmagazine.org/news.php?pg=20080410I654;www.csmsmagazine.org;ile_en_ile
Gerald_Bloncourt;http://www.youtube.com/watch?v=TOgi8_7RdcY;www.youtube.com;ile_en_ile
Gerald_Bloncourt;http://web.archive.org/web/20080228142104/http://www.rfo.fr/article259.html;web.archive.org;ile_en_ile
Gerald_Bloncourt;http://emmila.canalblog.com/archives/poesie____gerald_bloncourt/index.html;emmila.canalblog.com;ile_en_ile
Gerald_Bloncourt;http://www.lemieux-editeur.fr/Gerald-Bloncourt.html;www.lemieux-editeur.fr;ile_en_ile
Gerald_Bloncourt;http://www.rfi.fr/culture/20181107-dernier-adieu-gerald-bloncourt-franc-tireur-image;www.rfi.fr;ile_en_ile
Gerald_Bloncourt;http://www.alterpresse.org/spip.php?article23728#.W-fIUS2ZPMI;www.alterpresse.org;ile_en_ile
Gerald_Bloncourt;http://www.lenational.org/le-camarade-et-grand-frere-gerald-bloncourt-est-mort/;www.lenational.org;ile_en_ile
Gerald_Bloncourt;https://la1ere.francetvinfo.fr/martinique/deces-du-photographe-dessinateur-ecrivain-haitien-gerald-bloncourt-644028.html;la1ere.francetvinfo.fr;ile_en_ile
Gerald_Bloncourt;http://www.lefigaro.fr/culture/2018/11/02/03004-20181102ARTFIG00128-disparition-de-gerald-bloncourt-photographe-au-regard-engage.php;www.lefigaro.fr;ile_en_ile
Gerald_Bloncourt;https://www.humanite.fr/disparition-gerald-bloncourt-un-oeil-fraternel-en-colere-et-en-joie-662990;www.humanite.fr;ile_en_ile
Gerald_Bloncourt;https://www.lemonde.fr/disparitions/article/2018/10/31/le-photographe-franco-haitien-gerald-bloncourt-est-mort_5377322_3382.html;www.lemonde.fr;ile_en_ile
Gerald_Bloncourt;http://www.aps.dz/monde/80098-mort-de-gerald-bloncourt-reporter-ayant-couvert-la-guerre-de-liberation-des-sahraouis;www.aps.dz;ile_en_ile
Gerald_Bloncourt;https://ferreiradiasenoites.blogspot.com/2018/10/gerald-bloncourt-jai-mal-au-monde.html;ferreiradiasenoites.blogspot.com;ile_en_ile
Gerald_Bloncourt;https://blogs.mediapart.fr/arthur-porto/blog/041118/gerald-bloncourt-le-photographe-de-mon-enfance;blogs.mediapart.fr;ile_en_ile
Gerald_Bloncourt;https://www.nytimes.com/2018/11/09/obituaries/grald-bloncourt-dead.html;www.nytimes.com;ile_en_ile
Gerald_Bloncourt;https://lenouvelliste.com/article/194451/gerald-bloncourt-ou-quand-meurent-les-jeunes;lenouvelliste.com;ile_en_ile
Gerald_Bloncourt;http://www.bloncourt.net/;www.bloncourt.net;spla
Gerard_Chenet;http://ile-en-ile.org/gerard-chenet-5-questions-pour-ile-en-ile/;ile-en-ile.org;ile_en_ile
Gerard_Chenet;http://ile-en-ile.org/gerald-bloncourt-les-cinq-glorieuses-de-janvier-1946/;ile-en-ile.org;ile_en_ile
Gerard_Chenet;http://sobobade.com/;sobobade.com;ile_en_ile
Gerard_Chenet;http://fr.allafrica.com/stories/200912071462.html;fr.allafrica.com;ile_en_ile
Gerard_Chenet;http://www.refer.sn/ethiopiques/article.php3?id_article=238;www.refer.sn;ile_en_ile
Gerard_Chenet;http://www.refer.sn/ethiopiques/article.php3?id_article=238;www.refer.sn;ile_en_ile
Gerard_Chenet;http://www.refer.sn/ethiopiques/article.php3?id_article=569;www.refer.sn;ile_en_ile
Gerard_Chenet;http://www.arts-are-essential.org/saproject06/days4_6.htm;www.arts-are-essential.org;ile_en_ile
Gerard_Etienne;http://ile-en-ile.org/gerard-etienne-la-charte-des-crepuscules/;ile-en-ile.org;ile_en_ile
Gerard_Etienne;http://ile-en-ile.org/gerard-etienne-la-pacotille/;ile-en-ile.org;ile_en_ile
Gerard_Etienne;http://ile-en-ile.org/gerard-etienne-le-juif-negre/;ile-en-ile.org;ile_en_ile
Gerard_Etienne;http://www.touthaiti.com/culture-loisirs/livres/1689-a-propos-de-la-reine-soleil-levee-de-gerard-etienne;www.touthaiti.com;ile_en_ile
Gerard_Etienne;http://www.litterature.org/recherche/ecrivains/etienne-gerard-194/;www.litterature.org;ile_en_ile
Gerard_Etienne;http://www.editionsdumarais.ca/;www.editionsdumarais.ca;ile_en_ile
Gerard_Etienne;http://www.medi1.com/archives/archives_sonores.php;www.medi1.com;ile_en_ile
Gerard_Etienne;http://www.radio-shalom.ca/;www.radio-shalom.ca;ile_en_ile
Gerard_Etienne;http://www.potomitan.info/kauss/etienne.php;www.potomitan.info;ile_en_ile
